;Holding Period Returns;;;;;;;;;;
DATE;MSFT;XOM;GE;JPM;INTC;C;VWRETD;SPRTRN;;;
06.03.96;-0,011465;0,017002;-0,004792;-0,020761;-0,038375;0;-0,00345;-0,005779;;;
07.03.96;0,003222;0,006079;0;-0,019435;-0,002347;-0,005545;0,001878;0,002531;;;
08.03.96;-0,022479;-0,042296;-0,040128;-0,043243;0,007059;-0,05948;-0,028427;-0,030827;;;
11.03.96;0,014455;0,003155;0,023411;-0,007533;0,03271;-0,009881;0,009485;0,010292;;;
12.03.96;-0,007772;0,003145;-0,019608;-0,003795;-0,006787;-0,021956;-0,004633;-0,004578;;;
13.03.96;0,053525;0,003135;-0,005;0,017143;0,022779;0,02449;0,004559;0,002292;;;
14.03.96;-0,012392;0,0125;0,0067;0,022472;0;-0,001992;0,004259;0,003633;;;
15.03.96;0,027604;-0,024691;0,008319;-0,005495;0,048998;-0,005988;0,001548;0,000874;;;
18.03.96;0,028083;0,031646;0,028053;0,027624;0,010616;0,028112;0,014237;0,017492;;;
19.03.96;0,015439;0,016871;-0,009631;0,001792;-0,012605;0,001953;-0,001157;-0,001471;;;
20.03.96;-0,021053;-0,028658;0,001621;0,017889;-0,055319;-0,003899;-0,002589;-0,002624;;;
21.03.96;-0,037037;0;0,001618;0,012302;0,006757;0,007828;-0,000666;-0,001215;;;
22.03.96;0,003722;0,01087;0,012924;-0,012153;0,004474;0,007767;0,002254;0,002203;;;
25.03.96;-0,012361;0,02765;0,007974;-0,003515;-0,021993;-0,00578;-0,002551;-0,000891;;;
26.03.96;0,028786;0,028401;0;-0,001764;0,022488;0,015504;0,003093;0,004507;;;
27.03.96;-0,002433;-0,021802;-0,001582;0,010601;0,008909;-0,003817;-0,003114;-0,006218;;;
28.03.96;-0,002439;-0,004458;-0,007924;-0,001748;-0,004415;-0,007663;0,000341;0,000046;;;
29.03.96;0,008557;-0,026866;-0,004792;-0,012259;0,008869;0,019305;-0,001666;-0,005301;;;
01.04.96;-0,003636;0,018405;0,019262;0,035461;0,004396;0,003788;0,010209;0,01275;;;
02.04.96;0,018248;0,009036;0,001575;0,024795;-0,004376;-0,003774;0,00237;0,00234;;;
03.04.96;-0,001195;0,001493;0,009434;-0,011785;0,013187;0,001894;0,001396;0,000946;;;
04.04.96;-0,001196;0,017884;0,001558;0;0,0282;-0,003781;0,000549;-0,00003;;;
08.04.96;-0,005988;-0,023426;-0,009331;-0,037479;0,023207;-0,051233;-0,015996;-0,017717;;;
09.04.96;-0,020482;0;-0,015699;-0,019469;0,020619;-0,012;-0,000826;-0,003182;;;
10.04.96;0;-0,011994;-0,022329;-0,032491;-0,00202;-0,036437;-0,01069;-0,013532;;;
11.04.96;-0,00492;0;-0,013051;-0,001866;-0,021255;-0,006303;-0,005029;-0,003662;;;
12.04.96;0;-0,00607;0,016529;0,024299;-0,013444;0,029598;0,008017;0,008761;;;
15.04.96;0,02364;0,021374;0,017886;0,009124;0,015723;0,024641;0,008038;0,009078;;;
16.04.96;0,016755;0;-0,00639;-0,001808;0,071207;-0,006012;0,005008;0,003907;;;
17.04.96;0,006532;-0,001495;0,006431;-0,01087;-0,010597;-0,02621;-0,004497;-0,005256;;;
18.04.96;0,028909;-0,019461;0,01278;0,001832;0,024343;0,004141;0,004784;0,003117;;;
19.04.96;0,006881;0,001527;-0,001577;-0,009141;-0,007605;0,008247;0,002394;0,002268;;;
22.04.96;0,027335;0;0,004739;-0,012915;0,038314;0,006135;0,005945;0,004372;;;
23.04.96;-0,001109;0,032012;-0,001572;0,003738;0,005304;0,018293;0,006045;0,005695;;;
24.04.96;-0,009989;-0,004431;-0,004724;-0,005587;0,031429;-0,015968;0,000197;-0,002164;;;
25.04.96;0,011211;0,002967;-0,012658;0,022472;-0,008897;0,006085;0,004648;0,004153;;;
26.04.96;0,006652;-0,001479;-0,001603;0,012821;-0,005386;0,002016;0,001809;0,000904;;;
29.04.96;-0,007709;0,017778;-0,00321;-0,003617;-0,015668;-0,008048;0,001041;0,001071;;;
30.04.96;0,005549;-0,010189;-0,004831;0,001815;-0,005505;-0,002028;0,000455;0,000015;;;
01.05.96;0,016556;-0,016176;0,008091;-0,003623;0,001845;-0,006098;0,00233;0,000627;;;
02.05.96;-0,030402;-0,011958;-0,004815;-0,045455;0,001842;-0,029039;-0,015377;-0,01711;;;
03.05.96;-0,006719;-0,003026;-0,006452;0,005714;0,01011;-0,021142;-0,000712;-0,00272;;;
06.05.96;0,007892;0,003035;-0,00974;-0,015152;0,00091;-0,012959;-0,001344;-0,001278;;;
07.05.96;0,012304;-0,003026;-0,011475;0,013462;-0,012727;-0,002188;-0,003472;-0,003979;;;
08.05.96;0,009945;0,015175;0,008292;0,024668;0,012891;0,035088;0,005746;0,0102;;;
09.05.96;-0,006565;0,001973;0,013158;-0,005556;-0,001818;-0,004237;0,002648;0,001039;;;
10.05.96;0,012115;0,006024;0,00974;0,026071;0,007286;0,008511;0,010629;0,010303;;;
13.05.96;0,032644;0,011976;0,009646;0,010889;0,037975;0,012658;0,01282;0,014446;;;
14.05.96;0,003161;0,002959;0,004777;0,003591;0,015679;0,0125;0,007138;0,006183;;;
15.05.96;-0,011555;-0,001475;-0,001585;-0,007156;-0,006861;0,004115;-0,000028;-0,00027;;;
16.05.96;-0,004251;-0,008863;0,014286;0,001802;-0,006908;-0,002049;0,000458;-0,000857;;;
17.05.96;-0,001067;0,010432;0,017214;0,021583;-0,010435;0,014374;0,005475;0,006107;;;
20.05.96;-0,002137;0,029499;0,038462;0;-0,001757;0,004049;0,005929;0,006339;;;
21.05.96;-0,013919;-0,012894;-0,013333;-0,003521;-0,010563;0,008065;-0,000339;-0,000579;;;
22.05.96;0,015201;0,018868;0,01952;0,028269;-0,005338;0,008;0,006083;0,008413;;;
23.05.96;0,013904;0,001425;-0,002946;-0,012027;0,014311;-0,011905;-0,002404;-0,003567;;;
24.05.96;0;-0,009957;0,004431;-0,003478;0,001764;0,002008;0,002484;0,003713;;;
28.05.96;-0,010549;-0,007184;-0,026471;-0,010471;0,021127;-0,02004;-0,008482;-0,009256;;;
29.05.96;-0,001066;-0,014472;-0,006042;-0,010582;-0,015517;0,003067;-0,006364;-0,006397;;;
30.05.96;0,009605;0,017621;0,012158;-0,001783;0,001751;0,018349;0,005144;0,005644;;;
31.05.96;0,004228;-0,021645;-0,006006;0;0,055944;-0,003003;-0,001354;-0,003841;;;
03.06.96;-0,003158;-0,00885;0,001511;-0,001786;0,014901;0,003012;-0,002304;-0,002152;;;
04.06.96;-0,004224;0,010417;0,012066;0,012522;-0,004078;0,018018;0,006594;0,007309;;;
05.06.96;0,025451;0;0,005961;0,035336;0,007371;0,020649;0,00687;0,008743;;;
06.06.96;-0,00879;-0,005891;0,022222;-0,003413;-0,021138;-0,00578;-0,007395;-0,007974;;;
07.06.96;0,011998;0,017778;-0,004348;-0,017123;0;-0,031977;-0,002093;0,000416;;;
10.06.96;-0,005155;-0,005822;0,001456;0,005226;-0,01495;0,018018;-0,000857;-0,001708;;;
11.06.96;0,012435;-0,004392;-0,015988;0,001733;0,015177;0,0059;-0,001098;-0,00177;;;
12.06.96;0,023541;-0,010294;0,007386;0,00173;0,019934;0,008798;-0,000602;-0,002876;;;
13.06.96;-0,003;-0,001486;0,005865;0,003454;-0,022801;0,014535;-0,002779;-0,001674;;;
14.06.96;-0,013039;-0,005952;0;-0,003442;-0,026667;-0,011461;-0,004153;-0,003099;;;
17.06.96;0,013211;0,011976;0,005831;-0,001727;-0,013699;0;-0,00187;-0,001036;;;
18.06.96;-0,018054;-0,001479;-0,007246;-0,00519;-0,022569;0,014493;-0,007169;-0,004661;;;
19.06.96;-0,005107;0,005926;0;-0,012174;0,01421;-0,008571;-0,00099;-0,000151;;;
20.06.96;0;0,008837;0;-0,021127;-0,003503;-0,005764;-0,003086;0,000211;;;
21.06.96;0,017454;0,007299;0,016058;-0,028777;0,003515;0,011594;0,005646;0,007159;;;
24.06.96;0,002018;-0,002899;0,00431;0,018519;0,031305;0,005731;0,003625;0,003014;;;
25.06.96;-0,01712;0,00436;0,004292;0,02;-0,009977;0,025641;-0,00212;-0,000553;;;
26.06.96;-0,012295;0,007236;-0,009972;-0,001783;-0,005146;-0,013889;-0,007864;-0,006118;;;
27.06.96;-0,004668;0,005747;0,007194;0,003571;0,018966;0,008451;0,00585;0,006261;;;
28.06.96;0,001563;-0,007143;-0,008571;0,005338;-0,005922;0,019553;0,007411;0,003111;;;
01.07.96;0,01821;0,004317;0,011066;0,010619;0,022979;0,008219;0,007615;0,007828;;;
02.07.96;-0,005621;0,015759;0,002865;0,004343;-0,004992;0,016304;-0,002398;-0,003359;;;
03.07.96;-0,004111;0,007052;-0,002857;0,003515;0,001672;-0,018717;-0,00311;-0,001796;;;
05.07.96;-0,022704;-0,014006;-0,018625;-0,036778;-0,036728;-0,029973;-0,019585;-0,022249;;;
08.07.96;0,016367;0;-0,020438;-0,021818;0,012132;-0,022472;-0,008258;-0,007453;;;
09.07.96;-0,002597;0,005682;0,008942;0,009294;0,005137;-0,002874;0,003548;0,003387;;;
10.07.96;-0,004167;0,004237;0,008863;0,01105;-0,006814;-0,011527;-0,00189;0,002001;;;
11.07.96;-0,041841;0,005626;-0,01757;-0,01275;-0,046312;-0,037901;-0,017945;-0,015837;;;
12.07.96;-0,018559;0,006993;0,00149;0,00369;0,02518;0,012121;0,00007;0,000805;;;
15.07.96;-0,015573;-0,018056;-0,03125;-0,03125;-0,029825;-0,032934;-0,026165;-0,025364;;;
16.07.96;0,042938;-0,022631;-0,006144;0,013283;0,012658;0,009288;-0,005375;-0,002271;;;
17.07.96;0,015168;-0,014472;0,023184;0,014981;0,023214;0,02454;0,014044;0,009071;;;
18.07.96;0,023479;0,007342;0,013595;0,02583;0,012216;0,020958;0,015947;0,014967;;;
19.07.96;0,009254;-0,004373;-0,020864;-0,010791;0,003448;-0,014663;-0,007249;-0,007505;;;
22.07.96;-0,010203;0;-0,015221;-0,010909;-0,006873;-0,020833;-0,009241;-0,007765;;;
23.07.96;-0,063674;-0,008785;-0,018547;-0,014706;-0,038062;0;-0,014113;-0,010887;;;
24.07.96;0,023411;-0,011817;0,006299;-0,001866;-0,007194;-0,012158;-0,002809;-0,000351;;;
25.07.96;0,03268;0,00299;0,00939;0,02243;0,04529;0,009231;0,009198;0,007213;;;
26.07.96;0,005274;-0,007452;0,009302;0,010969;0,029463;-0,006098;0,009118;0,007494;;;
29.07.96;-0,018888;-0,007508;-0,016897;-0,018083;-0,018519;0,006135;-0,007411;-0,007847;;;
30.07.96;0,014973;-0,01059;0,001563;0,012891;0,021269;-0,009146;0,004736;0,006895;;;
31.07.96;-0,006322;0,006116;0,026521;0,010909;0,010084;0,04;0,007397;0,007383;;;
01.08.96;0,02333;0,013678;0,013678;0,023381;0,024958;0,047929;0,015416;0,015736;;;
02.08.96;0,022798;0,016492;0,032984;0,040422;0,022727;0,016997;0,018205;0,019184;;;
05.08.96;-0,013171;-0,0059;-0,002903;-0,011824;-0,007937;-0,013928;-0,002578;-0,003411;;;
06.08.96;0,01848;-0,002967;0,007278;-0,003419;0,0224;0,008475;0,002973;0,003256;;;
07.08.96;0,006048;-0,011905;-0,008671;-0,003431;0,031103;0,02521;0,004073;0,002687;;;
08.08.96;0,004008;-0,004518;-0,010204;-0,003442;-0,019541;-0,005464;-0,001235;-0,002364;;;
09.08.96;-0,005988;-0,014644;-0,013255;0,008636;0,020124;-0,002747;-0,002373;-0,00074;;;
12.08.96;0,006024;0,012403;0,014925;0,010274;-0,003035;0,011019;0,005293;0,005543;;;
13.08.96;-0,008982;-0,003063;0;0,011864;-0,022831;-0,019074;-0,0075;-0,008366;;;
14.08.96;0,006042;-0,006144;0,004412;0,005025;0,018692;-0,005556;0,003877;0,002802;;;
15.08.96;0,002002;-0,001546;-0,007321;0,005;0;-0,002793;0,001146;0,000347;;;
16.08.96;-0,006993;0,020124;0,001475;0,011609;-0,009174;0,022409;0,004347;0,004424;;;
19.08.96;-0,006036;0,013657;0,001473;0,008197;-0,003086;0,005479;0,001188;0,00206;;;
20.08.96;-0,001012;0,002994;0;0,011382;-0,01548;0,008174;-0,001043;-0,001335;;;
21.08.96;0,001013;-0,010448;-0,011765;0,003215;0,009434;-0,010811;-0,000564;-0,000931;;;
22.08.96;0,012146;0,00905;0,00744;0,017628;0,034268;0,010929;0,008458;0,008435;;;
23.08.96;-0,014;-0,013453;0,013294;-0,015748;-0,016566;-0,010811;-0,003312;-0,005442;;;
26.08.96;-0,003043;-0,010606;-0,001458;-0,0064;-0,004594;-0,002732;-0,003416;-0,004722;;;
27.08.96;0,015259;0,01072;0,010219;0;0,003077;0,005479;0,004128;0,003796;;;
28.08.96;0,007014;-0,009091;-0,001445;-0,006441;-0,003067;-0,013624;0,000344;-0,002386;;;
29.08.96;-0,01194;-0,021407;-0,018813;-0,016207;0,001538;-0,022099;-0,008972;-0,011146;;;
30.08.96;-0,013092;0,01875;-0,019174;-0,019769;-0,019201;-0,019774;-0,005879;-0,008229;;;
03.09.96;0,007143;0,027607;0,01203;0,010084;0,022709;0,020173;0,001613;0,004187;;;
04.09.96;0;0,001493;0,001486;-0,006656;0,007657;-0,016949;0,001721;0,001359;;;
05.09.96;-0,015198;-0,008942;-0,011869;-0,01005;-0,019757;-0,011494;-0,009315;-0,009411;;;
06.09.96;0,00823;0,010526;0,018018;0,018613;0,007752;0,017442;0,009642;0,009608;;;
09.09.96;0,019388;0,002976;0,010324;0;0,027692;0,028571;0,009563;0,012323;;;
10.09.96;-0,004004;-0,010386;0,00438;0,016611;0,009731;-0,005556;0,000705;0,000075;;;
11.09.96;0,00603;0,017991;0;0,017974;0,008154;0,00838;0,004267;0,005227;;;
12.09.96;0,027972;0,001473;0,011628;0,006421;0,004412;0,00831;0,006304;0,0058;;;
13.09.96;0,018465;-0,005882;0,015805;0,012759;0,032211;0,03022;0,012657;0,013991;;;
16.09.96;0,003817;0,007396;0;0,006299;0,005674;0,002667;0,004978;0,005055;;;
17.09.96;0,018061;0;-0,015559;-0,021909;0,06347;0;-0,001013;-0,001521;;;
18.09.96;0,019608;0,007342;0,002874;-0,0032;0,014589;-0,015957;-0,001507;-0,002152;;;
19.09.96;0,009158;0,001458;0,007163;-0,006421;0,014379;0,016216;0,002005;0,002245;;;
20.09.96;0,002722;0,011645;0,014225;0,008078;0,003866;0,010638;0,00506;0,005886;;;
23.09.96;-0,002715;-0,002878;-0,007013;0,016026;-0,016688;0;-0,001757;-0,000786;;;
24.09.96;-0,006352;-0,004329;0,015537;0;0,007833;-0,007895;0,000084;-0,001267;;;
25.09.96;-0,009132;-0,013043;0,018081;0,007886;0,007772;0,015915;0,001843;0,000321;;;
26.09.96;-0,026728;-0,013216;-0,007268;0,00939;0,001285;0,018277;0,002199;0,000044;;;
27.09.96;0,017992;-0,00744;0,012448;0;-0,005135;0,002564;0,000796;0,000481;;;
30.09.96;-0,018605;-0,001499;-0,005464;-0,006202;-0,014839;0,005115;0,002118;0,001632;;;
01.10.96;0,001896;0,024024;-0,004121;0,01248;0,003274;0,015267;0,00055;0,002575;;;
02.10.96;0,019868;0,005865;0,013793;0,00228;0,033943;0,022556;0,007393;0,007154;;;
03.10.96;-0,005566;0,002915;0;0,001548;0,005051;0;-0,001466;-0,001772;;;
04.10.96;0,017724;0,021802;0,017687;0,010819;0,021985;0,041667;0,011033;0,012529;;;
07.10.96;0,008249;0;0,006684;0,001529;0,030117;0;0,001958;0,002737;;;
08.10.96;-0,015455;-0,004267;-0,007968;-0,007634;-0,029833;-0,021176;-0,004117;-0,003895;;;
09.10.96;-0,006464;-0,015714;-0,005355;-0,009231;-0,00738;-0,012019;-0,004651;-0,005566;;;
10.10.96;-0,005576;-0,002903;-0,009421;0,006211;-0,009913;-0,012165;-0,002061;-0,003057;;;
11.10.96;0,025234;0,005822;0,025815;0,006173;0,055069;0,022167;0,006829;0,00871;;;
14.10.96;-0,003646;0,014472;0,006623;0,01227;0,021352;0,021687;0,004421;0,00411;;;
15.10.96;0,016468;-0,005706;0,002632;0;0,03252;-0,004717;-0,00142;-0,001379;;;
16.10.96;-0,006301;0,002869;-0,002625;-0,015152;0,013498;0;0,000891;0,002619;;;
17.10.96;-0,018116;0,008584;0,001316;0,007692;-0,016648;0,009479;0,002513;0,003663;;;
18.10.96;-0,005535;0,014184;0;0,006107;-0,006772;-0,004695;0,003685;0,005417;;;
21.10.96;-0,005566;-0,004196;0,00657;0,007587;-0,020455;0,004717;-0,00242;-0,001365;;;
22.10.96;-0,011194;-0,011236;-0,001305;-0,009036;-0,020882;-0,004695;-0,006108;-0,004621;;;
23.10.96;0,015094;0,007102;0,00915;0,006079;0,03673;0,009434;0,000262;0,000991;;;
24.10.96;0,015799;-0,015515;-0,003886;0,007553;-0,017143;-0,004673;-0,004389;-0,007041;;;
25.10.96;-0,001372;0,014327;-0,002601;0,002999;-0,019767;-0,011737;-0,001824;-0,001951;;;
28.10.96;0,001374;-0,002825;-0,009126;-0,005979;0,005931;-0,009501;-0,0056;-0,005222;;;
29.10.96;-0,009149;0,015581;0,010526;0,016541;-0,01533;0,043165;0,002469;0,006081;;;
30.10.96;0,006464;-0,005579;0;0,010355;0,023234;-0,006897;-0,000013;-0,000855;;;
31.10.96;0,007339;-0,00561;0,007813;0,004392;0,029274;0,007407;0,006207;0,006235;;;
01.11.96;0,000911;-0,004231;-0,001292;-0,001458;-0,010239;0;-0,00156;-0,002127;;;
04.11.96;0,00455;0,002833;0,007762;0,010219;0,014943;0,020737;0,00286;0,004206;;;
05.11.96;0,025362;-0,002825;0,014121;0,023121;0,032843;0,040632;0,008582;0,010485;;;
06.11.96;0,021201;0,004249;0,029114;0,00565;0,042763;0,045553;0,01369;0,014633;;;
07.11.96;-0,00692;0,007504;0,01107;0,007022;0,02734;0,006224;0,004107;0,004223;;;
08.11.96;0;0,009887;-0,006083;0,001395;0,001024;0,030928;0,003752;0,004356;;;
11.11.96;0,000871;0,006993;-0,001224;-0,011142;0,013292;-0,042;0,002015;0,001437;;;
12.11.96;-0,013055;-0,011111;-0,001225;-0,011268;-0,023209;0,012526;-0,001737;-0,003156;;;
13.11.96;0,022928;0,014045;0,017178;-0,011396;-0,012397;-0,012371;0,001887;0,002152;;;
14.11.96;0,031897;-0,001385;0,013269;0,023055;0,003138;0;0,005901;0,006497;;;
15.11.96;-0,004177;0,001387;-0,007143;-0,002817;-0,033368;0,008351;0,000949;0,002365;;;
18.11.96;0,009228;0,01108;-0,008393;0,011299;-0,004315;0;-0,001422;-0,000813;;;
19.11.96;0,036575;0,008219;-0,003628;0,03352;0,046587;0,00207;0,005434;0,006974;;;
20.11.96;-0,01684;-0,008152;-0,002427;-0,002703;0,001035;0,004132;0,002509;0,002412;;;
21.11.96;-0,01876;-0,00411;-0,010949;-0,01626;-0,016546;-0,018519;-0,001847;-0,001613;;;
22.11.96;0,000831;0,022008;-0,00615;0,008264;0,030494;0,008386;0,007377;0,008051;;;
25.11.96;0,019934;0,021534;0,027228;0,04235;-0,008163;0,033954;0,009598;0,011085;;;
26.11.96;0,001629;0;-0,016867;-0,013106;0,018519;-0,021448;-0,001622;-0,001413;;;
27.11.96;0,011382;-0,011858;0,004902;-0,001328;0,023232;-0,010959;0,000398;-0,00127;;;
29.11.96;0,008842;0,006667;0,014634;0,005319;0,001974;-0,00277;0,002939;0,002675;;;
02.12.96;0,005578;0,005298;-0,007212;-0,01455;0,00197;-0,011111;0,000529;-0,000608;;;
03.12.96;-0,019414;-0,003953;-0,038741;-0,022819;-0,009833;-0,019663;-0,006772;-0,010944;;;
04.12.96;-0,009293;-0,006614;-0,003149;-0,004121;0,028798;-0,007521;-0,003182;-0,00425;;;
05.12.96;-0,001631;0,011984;-0,013266;-0,01931;-0,009653;-0,012631;-0,000606;-0,000966;;;
06.12.96;-0,000817;-0,001316;0,002561;0,007032;-0,019981;-0,008772;-0,007242;-0,006421;;;
09.12.96;0,069501;0,001318;0,006386;0,00419;0,035306;0,041298;0,013902;0,013737;;;
10.12.96;0,001529;-0,010526;-0,003807;0;-0,007685;0;-0,00245;-0,002961;;;
11.12.96;0,018321;0,005319;-0,011465;-0,013908;0,060019;-0,025496;-0,009271;-0,00911;;;
12.12.96;-0,028486;0;-0,002577;-0,019746;0;-0,023256;-0,012179;-0,015431;;;
13.12.96;-0,012346;0,002646;0;-0,015827;-0,032877;0,005952;-0,002683;-0,000905;;;
16.12.96;-0,040625;-0,002639;-0,016796;-0,004386;-0,038716;-0,002959;-0,010521;-0,010513;;;
17.12.96;0,040717;0,021164;0,026281;0,029369;0,021611;0,005935;0,004575;0,007018;;;
18.12.96;0,034429;0,007772;0,016645;-0,002853;0,044231;0,020649;0,008294;0,007575;;;
19.12.96;0,027231;0,024422;0,035264;0,038627;0,012891;0,026012;0,015756;0,019438;;;
20.12.96;-0,014728;0;-0,004866;0,008264;-0,020909;0,019718;0,003094;0,00417;;;
23.12.96;0,001495;0,006274;-0,012225;0,001366;-0,017642;0,005525;-0,003173;-0,002604;;;
24.12.96;0,013433;0;0,009901;-0,001364;0,024575;0,016484;0,004714;0,005503;;;
26.12.96;0,007364;0;0,012255;0,010929;0,008303;0,002703;0,005702;0,006378;;;
27.12.96;-0,01462;-0,003741;-0,002228;-0,004054;-0,009149;-0,005391;0,00196;0,001283;;;
30.12.96;-0,008902;-0,005006;-0,008537;-0,004071;-0,015697;0,0271;-0,001949;-0,003885;;;
31.12.96;-0,010479;-0,013836;-0,02706;-0,025886;-0,017355;-0,042216;-0,009413;-0,017391;;;
02.01.97;-0,012103;0,003827;-0,012642;-0,009119;-0,004296;-0,019284;-0,007358;-0,005036;;;
03.01.97;0,036753;0,002541;0,015365;0,002841;0,061361;0,014045;0,013491;0,014952;;;
06.01.97;-0,002954;0,013942;-0,001261;-0,009915;0,003613;0,00554;0,000697;-0,000508;;;
07.01.97;0,007407;0,0025;0,020202;-0,007153;0,032403;-0,008264;0,007357;0,007463;;;
08.01.97;-0,019118;-0,007481;-0,013614;0,010086;-0,007847;-0,002778;-0,003754;-0,006399;;;
09.01.97;-0,011994;0,03392;0,015056;0,008559;0,005272;0,022284;0,007505;0,008605;;;
10.01.97;0,022762;0,027947;0,002472;-0,007072;0,01049;-0,013624;0,005147;0,00616;;;
13.01.97;-0,005935;-0,024823;0,018496;-0,002849;0,016436;0,041436;-0,000104;0,000013;;;
14.01.97;0,019403;0,004848;0,013317;0,024286;0,001702;0,029178;0,01104;0,012311;;;
15.01.97;-0,008785;0,003619;-0,016726;0,011158;-0,034834;-0,015464;-0,001531;-0,002159;;;
16.01.97;0,016248;-0,007212;-0,013366;0,002759;0,002641;0,007853;0,002919;0,003324;;;
17.01.97;0,013081;-0,003632;0,020936;0,01238;0,011853;0,051948;0,007132;0,00834;;;
20.01.97;0,041607;-0,003645;0,013269;0,009511;0,008243;0,02716;0,002389;0,000683;;;
21.01.97;0,046832;0,010976;0,004762;0;0,019363;-0,014423;0,005432;0,007751;;;
22.01.97;0,025;0,022919;0,017773;-0,005384;0,027438;0,046341;0,003937;0,004484;;;
23.01.97;-0,026958;-0,029481;-0,030268;-0,013532;-0,002465;-0,02331;-0,008105;-0,011027;;;
24.01.97;0,012533;-0,025516;-0,021609;-0,021948;-0,008237;-0,023866;-0,009246;-0,009054;;;
27.01.97;0,001954;0,029925;-0,014724;-0,00561;-0,002492;-0,012225;-0,006599;-0,007138;;;
28.01.97;-0,005202;-0,026634;0,002491;-0,00141;0,005828;0,007426;0,000521;0;;;
29.01.97;0,016993;0,027363;0,029814;0,012712;0,025166;0,002457;0,006684;0,009778;;;
30.01.97;0,039846;0,008475;0,0193;0,02371;0,034733;0,032353;0,011779;0,015107;;;
31.01.97;0,008653;-0,004802;-0,020118;0,008174;0,013271;-0,002381;0,003348;0,002538;;;
03.02.97;0,003676;-0,013269;0,016908;0,013514;0,010015;0,040573;0,000268;0,000725;;;
04.02.97;0,007326;0,011002;-0,013064;0,026667;0,005339;0;0,001373;0,003216;;;
05.02.97;-0,046061;-0,004837;-0,008424;-0,012987;-0,045524;-0,020642;-0,012217;-0,013912;;;
06.02.97;-0,012706;-0,002041;0,009709;0;-0,026232;-0,004684;0,002077;0,002403;;;
07.02.97;0,033462;-0,008589;0,009615;0,030263;0,021224;-0,011765;0,00937;0,012062;;;
10.02.97;-0,026152;-0,008663;-0,010714;-0,003831;-0,029576;-0,011905;-0,006291;-0,005231;;;
11.02.97;0,007673;0,014981;0,00722;0,011538;0;0,016867;0,003578;0,005296;;;
12.02.97;0,013959;0,01353;0,011947;0,010139;0,032949;0,052133;0,014929;0,016692;;;
13.02.97;0,001252;0,009709;0,012987;0,012547;0,001595;0,02027;0,010213;0,011273;;;
14.02.97;-0,02125;-0,001202;-0,008159;0,008674;-0,015924;-0,019868;-0,001744;-0,004114;;;
18.02.97;-0,005109;0,002407;0,010576;-0,001229;0,000809;0,04955;0,006929;0,00966;;;
19.02.97;0,001284;-0,008403;0;0,02337;-0,00485;-0,015021;-0,002864;-0,004655;;;
20.02.97;-0,023077;-0,001211;-0,016279;-0,016827;-0,025995;-0,041394;-0,010983;-0,011926;;;
21.02.97;-0,002625;0,006061;-0,00591;0,002445;-0,023353;-0,004545;-0,00221;-0,001283;;;
24.02.97;0,053947;-0,010843;0,014269;0,020732;0,017933;0,018265;0,00824;0,010614;;;
25.02.97;-0,006242;0,008526;-0,005862;0,010753;-0,000839;0,035874;0,002702;0,002246;;;
26.02.97;0,007538;-0,013285;0,002358;-0,023641;-0,017632;-0,038961;-0,007345;-0,007905;;;
27.02.97;-0,041147;-0,022032;-0,010588;-0,023002;-0,044551;-0,040541;-0,011954;-0,013169;;;
28.02.97;0,014304;0,003755;-0,021403;-0,007435;0,015319;0,007042;-0,004616;-0,005345;;;
03.03.97;0,020513;-0,009975;0,00486;0,018727;0,028194;0,018648;0,003746;0,005678;;;
04.03.97;-0,003769;0,007557;-0,014317;-0,002451;0,003428;-0,036613;-0,002227;-0,005482;;;
05.03.97;0,017654;0,0125;0,022195;0,019656;0,021349;0,038005;0,011549;0,013958;;;
06.03.97;-0,030979;-0,003704;0,00965;-0,009639;-0,027592;0;-0,002517;-0,004277;;;
07.03.97;-0,01023;-0,004957;0,007168;0,036496;-0,012898;0,016018;0,006819;0,008027;;;
10.03.97;0,033592;0,026152;0,004745;0,029343;0,008711;0,02027;0,008571;0,010783;;;
